diffex_id,NCBI_id
Amblyomma-americanum_evm.model.contig-95859-1.2,V5799_000554
Amblyomma-americanum_evm.model.contig-95859-1.3,V5799_000555
evm.TU.contig_95908_1.1,V5799_000556
Amblyomma-americanum_evm.model.contig-95908-1.2,V5799_000557
Amblyomma-americanum_evm.model.contig-95908-1.3,V5799_000558
evm.TU.contig_95908_1.4,V5799_000559
Amblyomma-americanum_evm.model.contig-95908-1.5,V5799_000560
Amblyomma-americanum_evm.model.contig-95908-1.6,V5799_000561
Amblyomma-americanum_evm.model.contig-95912-1.1,V5799_000562
Amblyomma-americanum_evm.model.contig-95912-1.2,V5799_000563
Amblyomma-americanum_evm.model.contig-95928-1.1,V5799_000564
Amblyomma-americanum_evm.model.contig-95942-1.1,V5799_000565
Amblyomma-americanum_evm.model.contig-95966-1.1,V5799_000566
Amblyomma-americanum_evm.model.contig-95966-1.2,V5799_000567
Amblyomma-americanum_evm.model.contig-95966-1.3,V5799_000568
Amblyomma-americanum_evm.model.contig-95966-1.4,V5799_000569
Amblyomma-americanum_evm.model.contig-95996-1.1,V5799_000573
Amblyomma-americanum_evm.model.contig-96009-1.1,V5799_000574
Amblyomma-americanum_evm.model.contig-96015-1.1,V5799_000575
Amblyomma-americanum_evm.model.contig-96019-1.1,V5799_000576
Amblyomma-americanum_evm.model.contig-96042-1.1,V5799_000577
Amblyomma-americanum_evm.model.contig-96082-1.1,V5799_000578
Amblyomma-americanum_evm.model.contig-96099-1.1,V5799_000579
Amblyomma-americanum_evm.model.contig-96106-1.1,V5799_000580
Amblyomma-americanum_evm.model.contig-96127-1.1,V5799_000581
Amblyomma-americanum_evm.model.contig-96127-1.2,V5799_000582
Amblyomma-americanum_evm.model.contig-96149-1.1,V5799_000584
Amblyomma-americanum_evm.model.contig-96149-1.2,V5799_000585
Amblyomma-americanum_evm.model.contig-96162-1.1,V5799_000586
Amblyomma-americanum_evm.model.contig-96182-1.1,V5799_000587
Amblyomma-americanum_evm.model.contig-96182-1.2,V5799_000588
Amblyomma-americanum_evm.model.contig-96187-1.1,V5799_000589
Amblyomma-americanum_evm.model.contig-96187-1.2,V5799_000590
Amblyomma-americanum_evm.model.contig-96187-1.3,V5799_000591
Amblyomma-americanum_evm.model.contig-96187-1.4,V5799_000592
Amblyomma-americanum_evm.model.contig-96187-1.5,V5799_000593
Amblyomma-americanum_evm.model.contig-96187-1.6,V5799_000594
Amblyomma-americanum_evm.model.contig-96187-1.7,V5799_000595
Amblyomma-americanum_evm.model.contig-96196-1.1,V5799_000596
Amblyomma-americanum_evm.model.contig-96196-1.2,V5799_000597
Amblyomma-americanum_evm.model.contig-96223-1.1,V5799_000599
Amblyomma-americanum_evm.model.contig-96224-1.1,V5799_000600
Amblyomma-americanum_evm.model.contig-96253-1.1,V5799_000601
Amblyomma-americanum_evm.model.contig-96259-1.1,V5799_000602
Amblyomma-americanum_evm.model.contig-96261-1.2,V5799_000604
Amblyomma-americanum_evm.model.contig-9635-1.1,V5799_000606
Amblyomma-americanum_evm.model.contig-9635-1.2,V5799_000607
Amblyomma-americanum_evm.model.contig-9635-1.3,V5799_000608
Amblyomma-americanum_evm.model.contig-96388-1.3,V5799_000611
Amblyomma-americanum_evm.model.contig-96388-1.4,V5799_000612
Amblyomma-americanum_evm.model.contig-96388-1.5,V5799_000613
Amblyomma-americanum_evm.model.contig-96390-1.1,V5799_000614
Amblyomma-americanum_evm.model.contig-96390-1.2,V5799_000615
Amblyomma-americanum_evm.model.contig-96392-1.1,V5799_000616
Amblyomma-americanum_evm.model.contig-96392-1.2,V5799_000617
evm.TU.contig_96392_1.3,V5799_000618
Amblyomma-americanum_evm.model.contig-96406-1.2,V5799_000621
Amblyomma-americanum_evm.model.contig-96406-1.3,V5799_000622
Amblyomma-americanum_evm.model.contig-96416-1.1,V5799_000623
Amblyomma-americanum_evm.model.contig-96446-1.1,V5799_000624
Amblyomma-americanum_evm.model.contig-96459-1.1,V5799_000625
Amblyomma-americanum_evm.model.contig-96463-1.1,V5799_000626
Amblyomma-americanum_evm.model.contig-96473-1.1,V5799_000627
Amblyomma-americanum_evm.model.contig-9648-1.1,V5799_000628
Amblyomma-americanum_evm.model.contig-96487-1.1,V5799_000630
Amblyomma-americanum_evm.model.contig-96487-1.2,V5799_000631
Amblyomma-americanum_evm.model.contig-96489-1.1,V5799_000632
Amblyomma-americanum_evm.model.contig-96489-1.4,V5799_000635
Amblyomma-americanum_evm.model.contig-96489-1.5,V5799_000636
Amblyomma-americanum_evm.model.contig-96489-1.6,V5799_000637
Amblyomma-americanum_evm.model.contig-96489-1.7,V5799_000638
Amblyomma-americanum_evm.model.contig-96489-1.8,V5799_000639
Amblyomma-americanum_evm.model.contig-96489-1.9,V5799_000640
Amblyomma-americanum_evm.model.contig-96489-1.10,V5799_000641
Amblyomma-americanum_evm.model.contig-96489-1.11,V5799_000642
Amblyomma-americanum_evm.model.contig-96489-1.12,V5799_000643
Amblyomma-americanum_evm.model.contig-96489-1.13,V5799_000644
Amblyomma-americanum_evm.model.contig-96489-1.14,V5799_000645
Amblyomma-americanum_evm.model.contig-96489-1.15,V5799_000646
Amblyomma-americanum_evm.model.contig-96489-1.16,V5799_000647
Amblyomma-americanum_evm.model.contig-96493-1.1,V5799_000648
Amblyomma-americanum_evm.model.contig-96493-1.2,V5799_000649
Amblyomma-americanum_evm.model.contig-96512-1.1,V5799_000651
Amblyomma-americanum_evm.model.contig-96561-1.2,V5799_000653
Amblyomma-americanum_evm.model.contig-96630-1.2,V5799_000656
Amblyomma-americanum_evm.model.contig-96641-1.1,V5799_000657
Amblyomma-americanum_evm.model.contig-96663-1.1,V5799_000659
Amblyomma-americanum_evm.model.contig-96775-1.1,V5799_000662
Amblyomma-americanum_evm.model.contig-96775-1.2,V5799_000663
Amblyomma-americanum_evm.model.contig-96775-1.3,V5799_000664
Amblyomma-americanum_evm.model.contig-96775-1.4,V5799_000665
Amblyomma-americanum_evm.model.contig-96787-1.1,V5799_000669
Amblyomma-americanum_evm.model.contig-96787-1.2,V5799_000670
Amblyomma-americanum_evm.model.contig-96787-1.3,V5799_000671
Amblyomma-americanum_evm.model.contig-96791-1.1,V5799_000672
Amblyomma-americanum_evm.model.contig-96791-1.2,V5799_000673
Amblyomma-americanum_evm.model.contig-96791-1.3,V5799_000674
Amblyomma-americanum_evm.model.contig-96873-1.1,V5799_000675
Amblyomma-americanum_evm.model.contig-97015-1.1,V5799_000677
Amblyomma-americanum_evm.model.contig-97015-1.6,V5799_000682
Amblyomma-americanum_evm.model.contig-97028-1.1,V5799_000683
Amblyomma-americanum_evm.model.contig-97046-1.1,V5799_000684
Amblyomma-americanum_evm.model.contig-97047-1.1,V5799_000685
Amblyomma-americanum_evm.model.contig-97052-1.1,V5799_000686
Amblyomma-americanum_evm.model.contig-97058-1.1,V5799_000687
Amblyomma-americanum_evm.model.contig-97058-1.2,V5799_000688
Amblyomma-americanum_evm.model.contig-97111-1.1,V5799_000689
Amblyomma-americanum_evm.model.contig-97111-1.2,V5799_000690
Amblyomma-americanum_evm.model.contig-97111-1.3,V5799_000691
Amblyomma-americanum_evm.model.contig-97111-1.4,V5799_000692
Amblyomma-americanum_evm.model.contig-97111-1.5,V5799_000693
Amblyomma-americanum_evm.model.contig-97113-1.1,V5799_000694
Amblyomma-americanum_evm.model.contig-97113-1.2,V5799_000695
Amblyomma-americanum_evm.model.contig-97113-1.3,V5799_000696
Amblyomma-americanum_evm.model.contig-97113-1.4,V5799_000697
Amblyomma-americanum_evm.model.contig-97113-1.6,V5799_000699
Amblyomma-americanum_evm.model.contig-97128-1.1,V5799_000701
Amblyomma-americanum_evm.model.contig-97130-1.1,V5799_000702
evm.TU.contig_97219_1.1,V5799_000703
evm.TU.contig_97219_1.2,V5799_000704
Amblyomma-americanum_evm.model.contig-97225-1.1,V5799_000705
Amblyomma-americanum_evm.model.contig-97225-1.2,V5799_000706
Amblyomma-americanum_evm.model.contig-97225-1.3,V5799_000707
Amblyomma-americanum_evm.model.contig-97232-1.1,V5799_000709
Amblyomma-americanum_evm.model.contig-97242-1.1,V5799_000710
Amblyomma-americanum_evm.model.contig-97252-1.1,V5799_000711
Amblyomma-americanum_evm.model.contig-97257-1.1,V5799_000712
Amblyomma-americanum_evm.model.contig-97260-1.1,V5799_000713
Amblyomma-americanum_evm.model.contig-97260-1.2,V5799_000714
Amblyomma-americanum_evm.model.contig-97266-1.1,V5799_000715
Amblyomma-americanum_evm.model.contig-97266-1.2,V5799_000716
Amblyomma-americanum_evm.model.contig-97266-1.3,V5799_000717
Amblyomma-americanum_evm.model.contig-97276-1.1,V5799_000718
Amblyomma-americanum_evm.model.contig-97277-1.1,V5799_000719
Amblyomma-americanum_evm.model.contig-97289-1.1,V5799_000720
Amblyomma-americanum_evm.model.contig-97304-1.1,V5799_000721
Amblyomma-americanum_evm.model.contig-97304-1.2,V5799_000722
Amblyomma-americanum_evm.model.contig-97312-1.1,V5799_000723
Amblyomma-americanum_evm.model.contig-97336-1.1,V5799_000724
Amblyomma-americanum_evm.model.contig-97336-1.2,V5799_000725
Amblyomma-americanum_evm.model.contig-97336-1.3,V5799_000726
Amblyomma-americanum_evm.model.contig-97336-1.5,V5799_000728
Amblyomma-americanum_evm.model.contig-97341-1.1,V5799_000730
Amblyomma-americanum_evm.model.contig-97349-1.1,V5799_000731
Amblyomma-americanum_evm.model.contig-97349-1.2,V5799_000732
Amblyomma-americanum_evm.model.contig-97349-1.3,V5799_000733
Amblyomma-americanum_evm.model.contig-97349-1.4,V5799_000734
Amblyomma-americanum_evm.model.contig-97349-1.5,V5799_000735
Amblyomma-americanum_evm.model.contig-97353-1.1,V5799_000736
Amblyomma-americanum_evm.model.contig-97353-1.2,V5799_000737
Amblyomma-americanum_evm.model.contig-97353-1.3,V5799_000738
Amblyomma-americanum_evm.model.contig-97353-1.4,V5799_000739
Amblyomma-americanum_evm.model.contig-97353-1.5,V5799_000740
Amblyomma-americanum_evm.model.contig-97353-1.6,V5799_000741
Amblyomma-americanum_evm.model.contig-97353-1.7,V5799_000742
evm.TU.contig_97355_1.1,V5799_000743
evm.TU.contig_97355_1.2,V5799_000744
Amblyomma-americanum_evm.model.contig-97355-1.3,V5799_000745
Amblyomma-americanum_evm.model.contig-97355-1.4,V5799_000746
Amblyomma-americanum_evm.model.contig-97355-1.5,V5799_000747
Amblyomma-americanum_evm.model.contig-97355-1.6,V5799_000748
Amblyomma-americanum_evm.model.contig-97355-1.7,V5799_000749
Amblyomma-americanum_evm.model.contig-97373-1.1,V5799_000751
Amblyomma-americanum_evm.model.contig-97376-1.1,V5799_000752
Amblyomma-americanum_evm.model.contig-9739-1.1,V5799_000753
Amblyomma-americanum_evm.model.contig-97417-1.1,V5799_000754
Amblyomma-americanum_evm.model.contig-97417-1.2,V5799_000755
Amblyomma-americanum_evm.model.contig-97419-1.1,V5799_000756
Amblyomma-americanum_evm.model.contig-9742-1.1,V5799_000757
Amblyomma-americanum_evm.model.contig-97423-1.1,V5799_000758
evm.TU.contig_97426_1.1,V5799_000759
Amblyomma-americanum_evm.model.contig-97426-1.2,V5799_000760
Amblyomma-americanum_evm.model.contig-97426-1.3,V5799_000761
Amblyomma-americanum_evm.model.contig-97426-1.4,V5799_000762
Amblyomma-americanum_evm.model.contig-97426-1.5,V5799_000763
Amblyomma-americanum_evm.model.contig-97449-1.1,V5799_000766
Amblyomma-americanum_evm.model.contig-97449-1.2,V5799_000767
Amblyomma-americanum_evm.model.contig-97457-1.1,V5799_000768
Amblyomma-americanum_evm.model.contig-97465-1.1,V5799_000769
Amblyomma-americanum_evm.model.contig-97469-1.1,V5799_000770
Amblyomma-americanum_evm.model.contig-97499-1.1,V5799_000771
Amblyomma-americanum_evm.model.contig-97505-1.1,V5799_000772
Amblyomma-americanum_evm.model.contig-97507-1.1,V5799_000773
Amblyomma-americanum_evm.model.contig-97507-1.2,V5799_000774
Amblyomma-americanum_evm.model.contig-97507-1.3,V5799_000775
Amblyomma-americanum_evm.model.contig-97523-1.1,V5799_000776
Amblyomma-americanum_evm.model.contig-97523-1.2,V5799_000777
Amblyomma-americanum_evm.model.contig-97523-1.3,V5799_000778
Amblyomma-americanum_evm.model.contig-97523-1.4,V5799_000779
Amblyomma-americanum_evm.model.contig-97523-1.5,V5799_000780
Amblyomma-americanum_evm.model.contig-97525-1.1,V5799_000781
Amblyomma-americanum_evm.model.contig-97525-1.2,V5799_000782
Amblyomma-americanum_evm.model.contig-97525-1.3,V5799_000783
Amblyomma-americanum_evm.model.contig-97525-1.4,V5799_000784
Amblyomma-americanum_evm.model.contig-97525-1.5,V5799_000785
Amblyomma-americanum_evm.model.contig-97525-1.6,V5799_000786
Amblyomma-americanum_evm.model.contig-97525-1.7,V5799_000787
Amblyomma-americanum_evm.model.contig-97525-1.8,V5799_000788
Amblyomma-americanum_evm.model.contig-97563-1.1,V5799_000789
Amblyomma-americanum_evm.model.contig-97565-1.1,V5799_000790
Amblyomma-americanum_evm.model.contig-97565-1.2,V5799_000791
Amblyomma-americanum_evm.model.contig-97575-1.1,V5799_000792
Amblyomma-americanum_evm.model.contig-97579-1.1,V5799_000793
Amblyomma-americanum_evm.model.contig-97579-1.3,V5799_000795
Amblyomma-americanum_evm.model.contig-97579-1.4,V5799_000796
Amblyomma-americanum_evm.model.contig-97579-1.5,V5799_000797
Amblyomma-americanum_evm.model.contig-97579-1.6,V5799_000798
Amblyomma-americanum_evm.model.contig-97596-1.1,V5799_000799
Amblyomma-americanum_evm.model.contig-97602-1.1,V5799_000800
evm.TU.contig_97605_1.1,V5799_000801
Amblyomma-americanum_evm.model.contig-97605-1.2,V5799_000802
Amblyomma-americanum_evm.model.contig-97605-1.3,V5799_000803
Amblyomma-americanum_evm.model.contig-97605-1.4,V5799_000804
Amblyomma-americanum_evm.model.contig-97605-1.5,V5799_000805
Amblyomma-americanum_evm.model.contig-97605-1.6,V5799_000806
Amblyomma-americanum_evm.model.contig-97605-1.7,V5799_000807
Amblyomma-americanum_evm.model.contig-97653-1.1,V5799_000809
Amblyomma-americanum_evm.model.contig-97655-1.1,V5799_000810
Amblyomma-americanum_evm.model.contig-97679-1.1,V5799_000811
evm.TU.contig_97679_1.2,V5799_000812
Amblyomma-americanum_evm.model.contig-97692-1.1,V5799_000813
Amblyomma-americanum_evm.model.contig-97695-1.1,V5799_000814
Amblyomma-americanum_evm.model.contig-97695-1.2,V5799_000815
Amblyomma-americanum_evm.model.contig-97751-1.1,V5799_000816
Amblyomma-americanum_evm.model.contig-97751-1.2,V5799_000817
Amblyomma-americanum_evm.model.contig-97751-1.3,V5799_000818
Amblyomma-americanum_evm.model.contig-97765-1.1,V5799_000819
Amblyomma-americanum_evm.model.contig-97773-1.1,V5799_000821
Amblyomma-americanum_evm.model.contig-97780-1.1,V5799_000822
Amblyomma-americanum_evm.model.contig-97780-1.2,V5799_000823
Amblyomma-americanum_evm.model.contig-97780-1.3,V5799_000824
Amblyomma-americanum_evm.model.contig-97787-1.1,V5799_000825
Amblyomma-americanum_evm.model.contig-97793-1.1,V5799_000827
Amblyomma-americanum_evm.model.contig-97793-1.2,V5799_000828
Amblyomma-americanum_evm.model.contig-97793-1.3,V5799_000829
Amblyomma-americanum_evm.model.contig-97793-1.4,V5799_000830
Amblyomma-americanum_evm.model.contig-97800-1.1,V5799_000831
Amblyomma-americanum_evm.model.contig-97800-1.2,V5799_000832
Amblyomma-americanum_evm.model.contig-97800-1.3,V5799_000833
Amblyomma-americanum_evm.model.contig-97800-1.4,V5799_000834
Amblyomma-americanum_evm.model.contig-97800-1.5,V5799_000835
Amblyomma-americanum_evm.model.contig-97800-1.6,V5799_000836
Amblyomma-americanum_evm.model.contig-97800-1.7,V5799_000837
evm.TU.contig_97810_1.1,V5799_000838
evm.TU.contig_97813_1.1,V5799_000839
evm.TU.contig_97813_1.3,V5799_000841
Amblyomma-americanum_evm.model.contig-97814-1.1,V5799_000842
Amblyomma-americanum_evm.model.contig-97823-1.1,V5799_000843
Amblyomma-americanum_evm.model.contig-97823-1.2,V5799_000844
Amblyomma-americanum_evm.model.contig-97823-1.3,V5799_000845
Amblyomma-americanum_evm.model.contig-97849-1.1,V5799_000847
Amblyomma-americanum_evm.model.contig-97851-1.1,V5799_000848
Amblyomma-americanum_evm.model.contig-97851-1.2,V5799_000849
Amblyomma-americanum_evm.model.contig-97851-1.3,V5799_000850
Amblyomma-americanum_evm.model.contig-97869-1.1,V5799_000851
Amblyomma-americanum_evm.model.contig-97882-1.1,V5799_000852
Amblyomma-americanum_evm.model.contig-97918-1.1,V5799_000854
Amblyomma-americanum_evm.model.contig-97918-1.2,V5799_000855
Amblyomma-americanum_evm.model.contig-97918-1.3,V5799_000856
Amblyomma-americanum_evm.model.contig-97918-1.4,V5799_000857
Amblyomma-americanum_evm.model.contig-97918-1.5,V5799_000858
Amblyomma-americanum_evm.model.contig-97918-1.6,V5799_000859
Amblyomma-americanum_evm.model.contig-97918-1.7,V5799_000860
Amblyomma-americanum_evm.model.contig-97918-1.8,V5799_000861
Amblyomma-americanum_evm.model.contig-97918-1.9,V5799_000862
Amblyomma-americanum_evm.model.contig-97918-1.10,V5799_000863
Amblyomma-americanum_evm.model.contig-97918-1.11,V5799_000864
Amblyomma-americanum_evm.model.contig-97918-1.12,V5799_000865
Amblyomma-americanum_evm.model.contig-97918-1.13,V5799_000866
Amblyomma-americanum_evm.model.contig-97918-1.14,V5799_000867
Amblyomma-americanum_evm.model.contig-97918-1.15,V5799_000868
Amblyomma-americanum_evm.model.contig-97918-1.16,V5799_000869
Amblyomma-americanum_evm.model.contig-97918-1.17,V5799_000870
Amblyomma-americanum_evm.model.contig-97918-1.18,V5799_000871
Amblyomma-americanum_evm.model.contig-97918-1.19,V5799_000872
Amblyomma-americanum_evm.model.contig-97918-1.20,V5799_000873
Amblyomma-americanum_evm.model.contig-97918-1.21,V5799_000874
Amblyomma-americanum_evm.model.contig-97918-1.22,V5799_000875
Amblyomma-americanum_evm.model.contig-97918-1.23,V5799_000876
Amblyomma-americanum_evm.model.contig-97924-1.1,V5799_000878
Amblyomma-americanum_evm.model.contig-97932-1.1,V5799_000879
Amblyomma-americanum_evm.model.contig-97932-1.2,V5799_000880
Amblyomma-americanum_evm.model.contig-97956-1.1,V5799_000881
evm.TU.contig_97958_1.1,V5799_000882
Amblyomma-americanum_evm.model.contig-97958-1.2,V5799_000883
Amblyomma-americanum_evm.model.contig-97982-1.1,V5799_000884
evm.TU.contig_97985_1.1,V5799_000885
Amblyomma-americanum_evm.model.contig-98024-1.2,V5799_000888
Amblyomma-americanum_evm.model.contig-98051-1.1,V5799_000890
evm.TU.contig_9810_1.1,V5799_000891
Amblyomma-americanum_evm.model.contig-9810-1.2,V5799_000892
Amblyomma-americanum_evm.model.contig-98115-1.1,V5799_000893
Amblyomma-americanum_evm.model.contig-98115-1.2,V5799_000894
evm.TU.contig_98127_1.1,V5799_000895
Amblyomma-americanum_evm.model.contig-98134-1.1,V5799_000896
Amblyomma-americanum_evm.model.contig-98141-1.1,V5799_000897
Amblyomma-americanum_evm.model.contig-98142-1.1,V5799_000898
Amblyomma-americanum_evm.model.contig-98154-1.1,V5799_000900
Amblyomma-americanum_evm.model.contig-98192-1.2,V5799_000902
Amblyomma-americanum_evm.model.contig-98192-1.3,V5799_000903
Amblyomma-americanum_evm.model.contig-9821-1.1,V5799_000904
Amblyomma-americanum_evm.model.contig-98213-1.1,V5799_000905
Amblyomma-americanum_evm.model.contig-98221-1.1,V5799_000906
Amblyomma-americanum_evm.model.contig-98221-1.2,V5799_000907
Amblyomma-americanum_evm.model.contig-98233-1.1,V5799_000908
Amblyomma-americanum_evm.model.contig-98257-1.3,V5799_000911
Amblyomma-americanum_evm.model.contig-98257-1.5,V5799_000913
evm.TU.contig_98258_1.2,V5799_000915
evm.TU.contig_98258_1.3,V5799_000916
Amblyomma-americanum_evm.model.contig-98258-1.4,V5799_000917
Amblyomma-americanum_evm.model.contig-98261-1.1,V5799_000918
Amblyomma-americanum_evm.model.contig-98266-1.1,V5799_000919
Amblyomma-americanum_evm.model.contig-98266-1.2,V5799_000920
Amblyomma-americanum_evm.model.contig-98266-1.3,V5799_000921
